x,train_mean0,train_sd1,test_mean2,test_sd3
58752515,6.8058662,0.14198919,5.9941177,0.34243432
58886653,6.772612,0.11545414,6.0247064,0.3545129
59020791,6.7673516,0.10030456,6.0835686,0.42148846
59154929,6.7986164,0.11199097,6.159879,0.46541053
59289067,6.8034215,0.13590318,6.223891,0.43452722
59423205,6.789079,0.11522617,6.1765018,0.37689224
59557344,6.7695045,0.097002245,6.1055183,0.36390674
59691482,6.709887,0.10053692,6.044966,0.34627244
59825620,6.7088985,0.10804716,6.0564704,0.31063718
59959758,6.7166753,0.12262118,6.148823,0.26478115
60093896,6.715008,0.1583505,6.158941,0.34787032
60228034,6.720507,0.1774876,6.181713,0.375595
60362173,6.679123,0.20745608,6.201875,0.35059983
60496311,6.6508775,0.23254445,6.235021,0.37146166
60630449,6.6594563,0.24588722,6.2105193,0.3677319
60764587,6.676178,0.23745455,6.165134,0.3584325
60898725,6.669226,0.22480677,6.1206203,0.31800845
61032863,6.6713033,0.20974799,6.1065583,0.2888261
61167002,6.7145066,0.15832348,6.132235,0.29237738
61301140,6.7930565,0.1253694,6.1010118,0.3066651
61435278,6.8190837,0.062393803,6.096578,0.29787153
61569416,6.8021755,0.031262506,6.1245866,0.29111433
61703554,6.7556243,0.07899144,6.1027946,0.31318173
61837692,6.7127285,0.05320654,6.031849,0.31215087
61971830,6.6674557,0.024228688,5.942331,0.42317757
62105969,6.634377,0.09011702,5.953097,0.5201619
62240107,6.6362724,0.19499218,5.9917874,0.55127656
62374245,6.662312,0.2169272,5.9959426,0.58498484
62508383,6.643081,0.27007544,5.9520144,0.62260056
62642521,6.549439,0.28941745,5.9204793,0.6248537
62776659,6.483162,0.30542994,5.9047647,0.5846362
62910798,6.461846,0.313685,5.907955,0.5293509
63044936,6.4593277,0.30326253,5.8291593,0.5464803
63179074,6.4743953,0.26661873,5.7869105,0.585072
63313212,6.4732895,0.26686037,5.8285527,0.6605275
63447350,6.39796,0.22372328,5.8290305,0.6863504
63581488,6.3584976,0.22414319,5.830794,0.6344392
63715627,6.3473144,0.25265244,5.8383813,0.6738035
63849765,6.321583,0.21255356,5.826877,0.77146643
63983903,6.3624244,0.17213991,5.8428555,0.7584016
64118041,6.416182,0.15483275,5.78657,0.73124355
64252179,6.3662305,0.20927195,5.73258,0.71637505
64386317,6.307607,0.2961341,5.713989,0.6414527
64520456,6.281513,0.37784564,5.765589,0.60629505
64654594,6.297029,0.42335242,5.813364,0.62010443
64788732,6.3066597,0.47668344,5.809027,0.594556
64922870,6.352993,0.5974141,5.8317914,0.59301275
65057008,6.319694,0.6612042,5.8982787,0.63472295
65191146,6.243725,0.6671728,5.900118,0.6432442
65325285,6.1996856,0.727136,5.9277725,0.601836
65459423,6.2177167,0.7855764,5.9186616,0.63447845
65593561,6.211612,0.87196696,5.860796,0.6304133
65727699,6.227117,0.9055083,5.784716,0.68605196
65861837,6.2994056,0.87318027,5.751911,0.68806064
65995975,6.315132,0.83953136,5.7610536,0.7596535
66130114,6.304285,0.80432385,5.838615,0.82914
66264252,6.343857,0.7778023,5.8227534,0.8141793
66398390,6.338137,0.71567863,5.792145,0.7782199
66532528,6.3269906,0.643178,5.7665963,0.7177947
66666666,6.3142915,0.5746885,5.809937,0.6256701
66800804,6.3358626,0.57172185,5.9122767,0.53590673
66934942,6.3852763,0.6365231,5.960049,0.43441525
67069081,6.440415,0.6433598,6.014711,0.40677834
67203219,6.492707,0.59916675,6.0599065,0.3827544
67337357,6.52177,0.61316186,6.070249,0.33810088
67471495,6.53626,0.645521,6.033224,0.24194065
67605633,6.5663,0.59880143,5.9545684,0.12058522
67739771,6.561003,0.486499,5.9157786,0.01921429
67873910,6.576903,0.3614197,5.911867,0.044945937
68008048,6.5815463,0.25462237,5.8793473,0.06504642
68142186,6.5353913,0.19796677,5.8240795,0.0958984
68276324,6.5605187,0.23130536,5.8226714,0.15943727
68410462,6.588467,0.26702896,5.8154044,0.1773827
